"No.","Time","Source","Destination","Protocol","Length","Info"
"3729","2010-06-12 14:14:58,646501","192.168.2.113","63.245.209.72","TCP","60","[TCP Retransmission] 2405  >  443 [FIN, ACK] Seq=512 Ack=15787 Win=64240 Len=0"
"3730","2010-06-12 14:14:59,157496","0a:00:27:00:00:00","Broadcast","ARP","60","Who has 192.168.56.102? Tell 192.168.56.1"
"3731","2010-06-12 14:15:00,159088","0a:00:27:00:00:00","Broadcast","ARP","60","Who has 192.168.56.102? Tell 192.168.56.1"
"3732","2010-06-12 14:15:01,157051","0a:00:27:00:00:00","Broadcast","ARP","60","Who has 192.168.56.102? Tell 192.168.56.1"
"3733","2010-06-12 14:15:01,544648","192.168.5.122","192.168.1.103","IMAP","71","Response: * OK Still here"
"3734","2010-06-12 14:15:01,544849","192.168.5.122","192.168.1.103","TCP","71","[TCP Retransmission] 143  >  1090 [PSH, ACK] Seq=18 Ack=1 Win=7504 Len=17"
"3735","2010-06-12 14:15:01,625975","192.168.56.1","69.192.24.88","TCP","74","53226  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=453699066 TSecr=0 WS=1024"
"3736","2010-06-12 14:15:01,626015","69.192.24.88","192.168.56.1","TCP","74","80  >  53226 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=865083 TSecr=453699066 WS=128"
"3737","2010-06-12 14:15:01,626288","192.168.56.1","69.192.24.88","TCP","66","53226  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=453699066 TSecr=865083"
"3738","2010-06-12 14:15:01,626298","192.168.56.1","69.192.24.88","HTTP","711","GET /drupal7/ HTTP/1.1 "
"3739","2010-06-12 14:15:01,626320","69.192.24.88","192.168.56.1","TCP","66","80  >  53226 [ACK] Seq=1 Ack=646 Win=15872 Len=0 TSval=865083 TSecr=453699066"
"3740","2010-06-12 14:15:01,669679","192.168.1.103","192.168.5.122","TCP","60","1090  >  143 [ACK] Seq=1 Ack=35 Win=16670 Len=0"
"3741","2010-06-12 14:15:01,750225","69.192.24.88","192.168.56.1","HTTP","4410","HTTP/1.1 200 OK  (text/html)[Packet size limited during capture]"
"3742","2010-06-12 14:15:01,750413","192.168.56.1","69.192.24.88","TCP","66","53226  >  80 [ACK] Seq=646 Ack=4345 Win=37888 Len=0 TSval=453699097 TSecr=865114"
"3743","2010-06-12 14:15:01,750454","69.192.24.88","192.168.56.1","HTTP","162","Continuation"
"3744","2010-06-12 14:15:01,750534","192.168.56.1","69.192.24.88","TCP","66","53226  >  80 [ACK] Seq=646 Ack=4441 Win=37888 Len=0 TSval=453699097 TSecr=865114"
"3745","2010-06-12 14:15:02,036930","192.168.2.113","63.245.209.72","TCP","60","[TCP Retransmission] 2405  >  443 [FIN, ACK] Seq=512 Ack=15787 Win=64240 Len=0"
"3746","2010-06-12 14:15:02,157247","0a:00:27:00:00:00","Broadcast","ARP","60","Who has 192.168.56.102? Tell 192.168.56.1"
"3747","2010-06-12 14:15:03,161394","0a:00:27:00:00:00","Broadcast","ARP","60","Who has 192.168.56.102? Tell 192.168.56.1"
"3748","2010-06-12 14:15:04,161181","0a:00:27:00:00:00","Broadcast","ARP","60","Who has 192.168.56.102? Tell 192.168.56.1"
"3749","2010-06-12 14:15:05,000259","192.168.56.1","69.192.24.88","HTTP","710","GET /drupal7/?q=node/3 HTTP/1.1 "
"3750","2010-06-12 14:15:05,000286","69.192.24.88","192.168.56.1","TCP","66","80  >  53226 [ACK] Seq=4441 Ack=1290 Win=17152 Len=0 TSval=865926 TSecr=453699909"
"3751","2010-06-12 14:15:05,093006","192.168.1.101","206.123.111.173","TCP","60","[TCP Retransmission] 2336  >  80 [FIN, ACK] Seq=345 Ack=2068 Win=17051 Len=0"
"3752","2010-06-12 14:15:05,100091","69.192.24.88","192.168.56.1","HTTP","4410","HTTP/1.1 200 OK  (text/html)[Packet size limited during capture]"
"3753","2010-06-12 14:15:05,100206","192.168.56.1","69.192.24.88","TCP","66","53226  >  80 [ACK] Seq=1290 Ack=8785 Win=43008 Len=0 TSval=453699934 TSecr=865951"
"3754","2010-06-12 14:15:05,100241","69.192.24.88","192.168.56.1","HTTP","70","Continuation"
"3755","2010-06-12 14:15:05,100351","192.168.56.1","69.192.24.88","TCP","66","53226  >  80 [ACK] Seq=1290 Ack=8789 Win=43008 Len=0 TSval=453699934 TSecr=865951"
"3756","2010-06-12 14:15:05,161182","0a:00:27:00:00:00","Broadcast","ARP","60","Who has 192.168.56.102? Tell 192.168.56.1"
"3757","2010-06-12 14:15:06,176819","0a:00:27:00:00:00","Broadcast","ARP","60","Who has 192.168.56.102? Tell 192.168.56.1"
"3758","2010-06-12 14:15:07,176570","0a:00:27:00:00:00","Broadcast","ARP","60","Who has 192.168.56.102? Tell 192.168.56.1"
"3759","2010-06-12 14:15:07,763952","192.168.1.104","97.74.144.108","TCP","62","17872  >  80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"3760","2010-06-12 14:15:07,868861","97.74.144.108","192.168.1.104","TCP","60","80  >  17872 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460"
"3761","2010-06-12 14:15:07,869090","192.168.1.104","97.74.144.108","TCP","60","17872  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"3762","2010-06-12 14:15:07,869318","192.168.1.104","97.74.144.108","HTTP","207","GET /Web-Shop/Footwear/Athletic-shoe/Adidas-Shooting-Star-Champion.html?keyword=soft HTTP/1.1 "
"3763","2010-06-12 14:15:07,978546","97.74.144.108","192.168.1.104","TCP","60","80  >  17872 [ACK] Seq=1 Ack=154 Win=6432 Len=0"
"3764","2010-06-12 14:15:08,177067","0a:00:27:00:00:00","Broadcast","ARP","60","Who has 192.168.56.102? Tell 192.168.56.1"
"3765","2010-06-12 14:15:08,817883","192.168.2.113","63.245.209.72","TCP","60","[TCP Retransmission] 2405  >  443 [FIN, ACK] Seq=512 Ack=15787 Win=64240 Len=0"
"3766","2010-06-12 14:15:09,221896","192.168.4.119","192.168.5.122","TCP","62","2460  >  110 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"3767","2010-06-12 14:15:09,222157","192.168.5.122","192.168.4.119","TCP","62","110  >  2460 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1"
"3768","2010-06-12 14:15:09,222327","192.168.5.122","192.168.4.119","TCP","62","[TCP Out-Of-Order] 110  >  2460 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1"
"3769","2010-06-12 14:15:09,222548","192.168.4.119","192.168.5.122","TCP","60","2460  >  110 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"3770","2010-06-12 14:15:09,222972","192.168.5.122","192.168.4.119","POP","74","S: +OK Dovecot ready."
"3771","2010-06-12 14:15:09,223158","192.168.5.122","192.168.4.119","TCP","74","[TCP Retransmission] 110  >  2460 [PSH, ACK] Seq=1 Ack=1 Win=5840 Len=20"
"3772","2010-06-12 14:15:09,250225","192.168.4.119","192.168.5.122","TCP","60","2460  >  110 [ACK] Seq=1 Ack=21 Win=17500 Len=0"
"3773","2010-06-12 14:15:09,251026","192.168.4.119","192.168.5.122","POP","67","C: USER user19"
"3774","2010-06-12 14:15:09,251367","192.168.5.122","192.168.4.119","TCP","60","110  >  2460 [ACK] Seq=21 Ack=14 Win=5840 Len=0"
"3775","2010-06-12 14:15:09,251373","192.168.5.122","192.168.4.119","POP","60","S: +OK"
"3776","2010-06-12 14:15:09,251543","192.168.5.122","192.168.4.119","TCP","60","110  >  2460 [ACK] Seq=21 Ack=14 Win=5840 Len=0"
"3777","2010-06-12 14:15:09,251549","192.168.5.122","192.168.4.119","TCP","60","[TCP Retransmission] 110  >  2460 [PSH, ACK] Seq=21 Ack=14 Win=5840 Len=5"
"3778","2010-06-12 14:15:09,251980","192.168.4.119","192.168.5.122","POP","70","C: PASS nsluser19"
"3779","2010-06-12 14:15:09,261882","192.168.5.122","192.168.4.119","POP","70","S: +OK Logged in."
"3780","2010-06-12 14:15:09,262061","192.168.5.122","192.168.4.119","TCP","70","[TCP Retransmission] 110  >  2460 [PSH, ACK] Seq=26 Ack=30 Win=5840 Len=16"
"3781","2010-06-12 14:15:09,262518","192.168.4.119","192.168.5.122","POP","60","C: STAT"
"3782","2010-06-12 14:15:09,262903","192.168.5.122","192.168.4.119","POP","63","S: +OK 0 0"
"3783","2010-06-12 14:15:09,263057","192.168.5.122","192.168.4.119","TCP","63","[TCP Retransmission] 110  >  2460 [PSH, ACK] Seq=42 Ack=36 Win=5840 Len=9"
"3784","2010-06-12 14:15:09,263652","192.168.4.119","192.168.5.122","POP","60","C: QUIT"
"3785","2010-06-12 14:15:09,264168","192.168.5.122","192.168.4.119","POP","72","S: +OK Logging out."
"3786","2010-06-12 14:15:09,264337","192.168.5.122","192.168.4.119","TCP","72","[TCP Out-Of-Order] 110  >  2460 [FIN, PSH, ACK] Seq=51 Ack=42 Win=5840 Len=18"
"3787","2010-06-12 14:15:09,264560","192.168.4.119","192.168.5.122","TCP","60","2460  >  110 [ACK] Seq=42 Ack=70 Win=17452 Len=0"
"3788","2010-06-12 14:15:09,264754","192.168.4.119","192.168.5.122","TCP","60","2460  >  110 [FIN, ACK] Seq=42 Ack=70 Win=17452 Len=0"
"3789","2010-06-12 14:15:09,265163","192.168.5.122","192.168.4.119","TCP","60","110  >  2460 [ACK] Seq=70 Ack=43 Win=5840 Len=0"
"3790","2010-06-12 14:15:09,265315","192.168.5.122","192.168.4.119","TCP","60","[TCP Dup ACK 3789#1] 110  >  2460 [ACK] Seq=70 Ack=43 Win=5840 Len=0"
"3791","2010-06-12 14:15:09,423638","192.168.1.101","174.120.43.124","HTTP","111","GET /images/pixel.gif HTTP/1.1 "
"3792","2010-06-12 14:15:09,423654","192.168.1.101","62.140.213.243","TCP","62","2390  >  80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"3793","2010-06-12 14:15:09,423782","192.168.1.101","174.120.43.124","TCP","60","2388  >  80 [FIN, ACK] Seq=208 Ack=3728 Win=17520 Len=0"
"3794","2010-06-12 14:15:09,423861","192.168.1.101","174.120.43.124","HTTP","111","GET /images/pixel.gif HTTP/1.1 "
"3795","2010-06-12 14:15:09,423907","192.168.1.101","174.120.43.124","TCP","60","2389  >  80 [FIN, ACK] Seq=182 Ack=1515 Win=17520 Len=0"
"3796","2010-06-12 14:15:09,489346","174.120.43.124","192.168.1.101","TCP","60","80  >  2388 [RST] Seq=3728 Win=0 Len=0"
"3797","2010-06-12 14:15:09,491837","174.120.43.124","192.168.1.101","TCP","60","80  >  2388 [RST] Seq=3728 Win=0 Len=0"
"3798","2010-06-12 14:15:09,493836","174.120.43.124","192.168.1.101","TCP","60","80  >  2389 [RST] Seq=1515 Win=0 Len=0"
"3799","2010-06-12 14:15:09,495334","174.120.43.124","192.168.1.101","TCP","60","80  >  2389 [RST] Seq=1515 Win=0 Len=0"
"3800","2010-06-12 14:15:09,548806","62.140.213.243","192.168.1.101","TCP","62","80  >  2390 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1"
"3801","2010-06-12 14:15:09,549009","192.168.1.101","62.140.213.243","TCP","60","2390  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"3802","2010-06-12 14:15:09,549128","192.168.1.101","62.140.213.243","HTTP","124","GET /img/red-tl.gif HTTP/1.1 "
"3803","2010-06-12 14:15:09,673709","62.140.213.243","192.168.1.101","TCP","60","80  >  2390 [ACK] Seq=1 Ack=71 Win=5840 Len=0"
"3804","2010-06-12 14:15:09,676057","62.140.213.243","192.168.1.101","HTTP","438","HTTP/1.1 200 OK  (GIF89a)"
"3805","2010-06-12 14:15:09,676064","62.140.213.243","192.168.1.101","TCP","60","80  >  2390 [FIN, ACK] Seq=385 Ack=71 Win=5840 Len=0"
"3806","2010-06-12 14:15:09,676599","192.168.1.101","62.140.213.243","TCP","60","2390  >  80 [ACK] Seq=71 Ack=386 Win=17136 Len=0"
"3807","2010-06-12 14:15:09,676605","192.168.1.101","62.140.213.243","TCP","60","2390  >  80 [FIN, ACK] Seq=71 Ack=386 Win=17136 Len=0"
"3808","2010-06-12 14:15:09,677084","192.168.1.101","62.140.213.243","TCP","62","2391  >  80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"3809","2010-06-12 14:15:09,801378","62.140.213.243","192.168.1.101","TCP","60","80  >  2390 [ACK] Seq=386 Ack=72 Win=5840 Len=0"
"3810","2010-06-12 14:15:09,803126","62.140.213.243","192.168.1.101","TCP","62","80  >  2391 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1"
"3811","2010-06-12 14:15:09,803345","192.168.1.101","62.140.213.243","TCP","60","2391  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"3812","2010-06-12 14:15:09,803490","192.168.1.101","62.140.213.243","HTTP","153","GET /_imgs/magazines/2009/sesmag_july09-80px.gif HTTP/1.1 "
"3813","2010-06-12 14:15:09,874332","192.168.1.101","184.51.184.88","HTTP","112","GET /019228_F_t1.jpg HTTP/1.1 "
"3814","2010-06-12 14:15:09,874344","192.168.1.101","97.74.144.108","TCP","60","2347  >  80 [FIN, ACK] Seq=79 Ack=418 Win=17104 Len=0"
"3815","2010-06-12 14:15:09,874461","192.168.1.101","69.163.132.48","TCP","60","2354  >  80 [FIN, ACK] Seq=89 Ack=3346 Win=17096 Len=0"
"3816","2010-06-12 14:15:09,876058","192.168.1.101","62.140.213.243","TCP","62","2392  >  80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"3817","2010-06-12 14:15:09,876113","192.168.1.101","174.120.43.124","TCP","62","2393  >  80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"3818","2010-06-12 14:15:09,921861","184.51.184.88","192.168.1.101","TCP","1514","80  >  2358 [ACK] Seq=215203 Ack=547 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"3819","2010-06-12 14:15:09,925606","184.51.184.88","192.168.1.101","TCP","1514","80  >  2358 [ACK] Seq=216663 Ack=547 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"3820","2010-06-12 14:15:09,926886","192.168.1.101","184.51.184.88","TCP","60","2358  >  80 [ACK] Seq=547 Ack=218123 Win=17520 Len=0"
"3821","2010-06-12 14:15:09,929601","184.51.184.88","192.168.1.101","TCP","1514","80  >  2358 [ACK] Seq=218123 Ack=547 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"3822","2010-06-12 14:15:09,930909","192.168.1.101","184.51.184.88","TCP","60","2358  >  80 [ACK] Seq=547 Ack=219583 Win=17520 Len=0"
"3823","2010-06-12 14:15:09,933602","184.51.184.88","192.168.1.101","TCP","1514","80  >  2358 [ACK] Seq=219583 Ack=547 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"3824","2010-06-12 14:15:09,937598","184.51.184.88","192.168.1.101","TCP","1514","80  >  2358 [ACK] Seq=221043 Ack=547 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"3825","2010-06-12 14:15:09,938873","192.168.1.101","184.51.184.88","TCP","60","2358  >  80 [ACK] Seq=547 Ack=222503 Win=17520 Len=0"
"3826","2010-06-12 14:15:09,941345","184.51.184.88","192.168.1.101","TCP","1514","80  >  2358 [ACK] Seq=222503 Ack=547 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"3827","2010-06-12 14:15:09,945344","184.51.184.88","192.168.1.101","TCP","1514","80  >  2358 [PSH, ACK] Seq=223963 Ack=547 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"3828","2010-06-12 14:15:09,946638","192.168.1.101","184.51.184.88","TCP","60","2358  >  80 [ACK] Seq=547 Ack=225423 Win=17520 Len=0"
"3829","2010-06-12 14:15:09,949090","184.51.184.88","192.168.1.101","TCP","1514","80  >  2358 [ACK] Seq=225423 Ack=547 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"3830","2010-06-12 14:15:09,953340","184.51.184.88","192.168.1.101","TCP","1514","80  >  2358 [ACK] Seq=226883 Ack=547 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"3831","2010-06-12 14:15:09,954632","192.168.1.101","184.51.184.88","TCP","60","2358  >  80 [ACK] Seq=547 Ack=228343 Win=17520 Len=0"
"3832","2010-06-12 14:15:09,957336","184.51.184.88","192.168.1.101","TCP","1514","80  >  2358 [ACK] Seq=228343 Ack=547 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"3833","2010-06-12 14:15:09,960834","184.51.184.88","192.168.1.101","TCP","1514","80  >  2358 [ACK] Seq=229803 Ack=547 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"3834","2010-06-12 14:15:09,961327","184.51.184.88","192.168.1.101","TCP","654","80  >  2358 [PSH, ACK] Seq=231263 Ack=547 Win=5840 Len=600 [TCP segment of a reassembled PDU]"
"3835","2010-06-12 14:15:09,961334","62.140.213.243","192.168.1.101","TCP","60","80  >  2391 [ACK] Seq=1 Ack=100 Win=5840 Len=0"
"3836","2010-06-12 14:15:09,961756","62.140.213.243","192.168.1.101","TCP","307","80  >  2391 [PSH, ACK] Seq=1 Ack=100 Win=5840 Len=253 [TCP segment of a reassembled PDU]"
"3837","2010-06-12 14:15:09,962125","192.168.1.101","184.51.184.88","TCP","60","2358  >  80 [ACK] Seq=547 Ack=231263 Win=17520 Len=0"
"3838","2010-06-12 14:15:09,967833","62.140.213.243","192.168.1.101","TCP","1514","80  >  2391 [ACK] Seq=254 Ack=100 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"3839","2010-06-12 14:15:09,967840","174.120.43.124","192.168.1.101","TCP","62","80  >  2393 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1"
"3840","2010-06-12 14:15:09,968317","97.74.144.108","192.168.1.104","TCP","592","80  >  17872 [PSH, ACK] Seq=1 Ack=154 Win=6432 Len=538 [TCP segment of a reassembled PDU]"
"3841","2010-06-12 14:15:09,969131","192.168.1.101","62.140.213.243","TCP","60","2391  >  80 [ACK] Seq=100 Ack=1714 Win=17520 Len=0"
"3842","2010-06-12 14:15:09,969137","192.168.1.101","174.120.43.124","TCP","60","2393  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"3843","2010-06-12 14:15:09,969308","192.168.1.101","174.120.43.124","HTTP","111","GET /images/pixel.gif HTTP/1.1 "
"3844","2010-06-12 14:15:09,973824","97.74.144.108","192.168.1.104","TCP","1514","80  >  17872 [ACK] Seq=539 Ack=154 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"3845","2010-06-12 14:15:09,975119","192.168.1.104","97.74.144.108","TCP","60","17872  >  80 [ACK] Seq=154 Ack=1999 Win=17520 Len=0"
"3846","2010-06-12 14:15:09,977573","184.51.184.88","192.168.1.101","TCP","1514","80  >  2358 [ACK] Seq=231863 Ack=547 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"3847","2010-06-12 14:15:09,978851","192.168.1.101","184.51.184.88","TCP","60","2358  >  80 [ACK] Seq=547 Ack=233323 Win=17520 Len=0"
"3848","2010-06-12 14:15:09,981319","184.51.184.88","192.168.1.101","TCP","1514","80  >  2358 [ACK] Seq=233323 Ack=547 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"3849","2010-06-12 14:15:09,985318","184.51.184.88","192.168.1.101","TCP","1514","80  >  2358 [ACK] Seq=234783 Ack=547 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"3850","2010-06-12 14:15:09,986611","192.168.1.101","184.51.184.88","TCP","60","2358  >  80 [ACK] Seq=547 Ack=236243 Win=17520 Len=0"
"3851","2010-06-12 14:15:09,989316","184.51.184.88","192.168.1.101","TCP","1514","80  >  2358 [ACK] Seq=236243 Ack=547 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"3852","2010-06-12 14:15:09,993314","184.51.184.88","192.168.1.101","TCP","1514","80  >  2358 [ACK] Seq=237703 Ack=547 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"3853","2010-06-12 14:15:09,994590","192.168.1.101","184.51.184.88","TCP","60","2358  >  80 [ACK] Seq=547 Ack=239163 Win=17520 Len=0"
"3854","2010-06-12 14:15:09,997060","184.51.184.88","192.168.1.101","TCP","1514","80  >  2358 [ACK] Seq=239163 Ack=547 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"3855","2010-06-12 14:15:10,000811","184.51.184.88","192.168.1.101","TCP","1514","80  >  2358 [PSH, ACK] Seq=240623 Ack=547 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"3856","2010-06-12 14:15:10,002109","192.168.1.101","184.51.184.88","TCP","60","2358  >  80 [ACK] Seq=547 Ack=242083 Win=17520 Len=0"
"3857","2010-06-12 14:15:10,005033","184.51.184.88","192.168.1.101","TCP","1514","80  >  2358 [ACK] Seq=242083 Ack=547 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"3858","2010-06-12 14:15:10,009023","184.51.184.88","192.168.1.101","TCP","1514","80  >  2358 [ACK] Seq=243543 Ack=547 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"3859","2010-06-12 14:15:10,009542","184.51.184.88","192.168.1.101","HTTP","666","HTTP/1.1 200 OK  (JPEG JFIF image)"
"3860","2010-06-12 14:15:10,009548","62.140.213.243","192.168.1.101","TCP","62","80  >  2392 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1"
"3861","2010-06-12 14:15:10,010322","192.168.1.101","184.51.184.88","TCP","60","2358  >  80 [ACK] Seq=547 Ack=245003 Win=17520 Len=0"
"3862","2010-06-12 14:15:10,010895","192.168.1.101","62.140.213.243","TCP","60","2392  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"3863","2010-06-12 14:15:10,011049","192.168.1.101","62.140.213.243","HTTP","144","GET /_imgs/companies/100/webpronews.gif HTTP/1.1 "
"3864","2010-06-12 14:15:10,011442","192.168.1.101","184.51.184.88","HTTP","112","GET /929473_F_t1.jpg HTTP/1.1 "
"3865","2010-06-12 14:15:10,036961","174.120.43.124","192.168.1.101","TCP","60","80  >  2393 [ACK] Seq=1 Ack=58 Win=5840 Len=0"
"3866","2010-06-12 14:15:10,038718","174.120.43.124","192.168.1.101","HTTP","349","HTTP/1.1 200 OK  (GIF89a)"
"3867","2010-06-12 14:15:10,039469","192.168.1.101","174.120.43.124","HTTP","111","GET /images/pixel.gif HTTP/1.1 "
"3868","2010-06-12 14:15:10,064266","184.51.184.88","192.168.1.101","TCP","1514","80  >  2358 [ACK] Seq=245615 Ack=605 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"3869","2010-06-12 14:15:10,067765","184.51.184.88","192.168.1.101","TCP","1514","80  >  2358 [ACK] Seq=247075 Ack=605 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"3870","2010-06-12 14:15:10,069043","192.168.1.101","184.51.184.88","TCP","60","2358  >  80 [ACK] Seq=605 Ack=248535 Win=17520 Len=0"
"3871","2010-06-12 14:15:10,072510","184.51.184.88","192.168.1.101","TCP","1514","80  >  2358 [ACK] Seq=248535 Ack=605 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"3872","2010-06-12 14:15:10,073805","192.168.1.101","184.51.184.88","TCP","60","2358  >  80 [ACK] Seq=605 Ack=249995 Win=17520 Len=0"
"3873","2010-06-12 14:15:10,076008","184.51.184.88","192.168.1.101","TCP","1514","80  >  2358 [ACK] Seq=249995 Ack=605 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"3874","2010-06-12 14:15:10,079750","184.51.184.88","192.168.1.101","TCP","1514","80  >  2358 [ACK] Seq=251455 Ack=605 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"3875","2010-06-12 14:15:10,081046","192.168.1.101","184.51.184.88","TCP","60","2358  >  80 [ACK] Seq=605 Ack=252915 Win=17520 Len=0"
"3876","2010-06-12 14:15:10,083505","184.51.184.88","192.168.1.101","TCP","1514","80  >  2358 [ACK] Seq=252915 Ack=605 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"3877","2010-06-12 14:15:10,087495","184.51.184.88","192.168.1.101","TCP","1514","80  >  2358 [PSH, ACK] Seq=254375 Ack=605 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
"3878","2010-06-12 14:15:10,088786","192.168.1.101","184.51.184.88","TCP","60","2358  >  80 [ACK] Seq=605 Ack=255835 Win=17520 Len=0"
"3879","2010-06-12 14:15:10,092249","184.51.184.88","192.168.1.101","TCP","1514","80  >  2358 [ACK] Seq=255835 Ack=605 Win=5840 Len=1460 [TCP segment of a reassembled PDU]"
