"No.","Time","Source","Source Port","Destination","Protocol","Destination Port","Length","Info"
"5181","2010-06-12 19:34:25,625781","192.168.56.1","54324","74.55.1.4","TCP","80","74","54324  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015819 TSecr=0 WS=1024"
"5182","2010-06-12 19:34:25,625788","74.55.1.4","80","192.168.56.1","TCP","54324","74","80  >  54324 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181833 TSecr=454015819 WS=128"
"5183","2010-06-12 19:34:25,625810","192.168.56.1","54325","74.55.1.4","TCP","80","74","54325  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015819 TSecr=0 WS=1024"
"5184","2010-06-12 19:34:25,625815","74.55.1.4","80","192.168.56.1","TCP","54325","74","80  >  54325 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181833 TSecr=454015819 WS=128"
"5185","2010-06-12 19:34:25,625835","192.168.56.1","54324","74.55.1.4","TCP","80","66","54324  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015819 TSecr=1181833"
"5186","2010-06-12 19:34:25,625839","192.168.56.1","54325","74.55.1.4","TCP","80","66","54325  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015819 TSecr=1181833"
"5187","2010-06-12 19:34:25,626147","192.168.56.1","54324","74.55.1.4","HTTP","80","380","GET /drupal7/?q=node/1&BBPID=EAAMNEWUJL HTTP/1.1 "
"5188","2010-06-12 19:34:25,626156","74.55.1.4","80","192.168.56.1","TCP","54324","66","80  >  54324 [ACK] Seq=1 Ack=315 Win=15616 Len=0 TSval=1181833 TSecr=454015820"
"5189","2010-06-12 19:34:25,626245","192.168.56.1","54326","74.55.1.4","TCP","80","74","54326  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015820 TSecr=0 WS=1024"
"5190","2010-06-12 19:34:25,626250","74.55.1.4","80","192.168.56.1","TCP","54326","74","80  >  54326 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181833 TSecr=454015820 WS=128"
"5191","2010-06-12 19:34:25,626272","192.168.56.1","54327","74.55.1.4","TCP","80","74","54327  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015820 TSecr=0 WS=1024"
"5192","2010-06-12 19:34:25,626277","74.55.1.4","80","192.168.56.1","TCP","54327","74","80  >  54327 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181833 TSecr=454015820 WS=128"
"5193","2010-06-12 19:34:25,626296","192.168.56.1","54326","74.55.1.4","TCP","80","66","54326  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015820 TSecr=1181833"
"5194","2010-06-12 19:34:25,626300","192.168.56.1","54327","74.55.1.4","TCP","80","66","54327  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015820 TSecr=1181833"
"5195","2010-06-12 19:34:25,626424","192.168.56.1","54327","74.55.1.4","HTTP","80","392","GET /drupal7/?q=node/1&BGYAS=INKEC HTTP/1.1 "
"5196","2010-06-12 19:34:25,626433","74.55.1.4","80","192.168.56.1","TCP","54327","66","80  >  54327 [ACK] Seq=1 Ack=327 Win=15616 Len=0 TSval=1181833 TSecr=454015820"
"5197","2010-06-12 19:34:25,626446","192.168.56.1","54326","74.55.1.4","HTTP","80","378","GET /drupal7/?q=node/1&QLQDN=RWSQMBBKPM HTTP/1.1 "
"5198","2010-06-12 19:34:25,626451","74.55.1.4","80","192.168.56.1","TCP","54326","66","80  >  54326 [ACK] Seq=1 Ack=313 Win=15616 Len=0 TSval=1181833 TSecr=454015820"
"5199","2010-06-12 19:34:25,626461","192.168.56.1","54325","74.55.1.4","HTTP","80","450","GET /drupal7/?q=node/1&RKORDHUT=YGFVKNTXFH HTTP/1.1 "
"5200","2010-06-12 19:34:25,626465","74.55.1.4","80","192.168.56.1","TCP","54325","66","80  >  54325 [ACK] Seq=1 Ack=385 Win=15616 Len=0 TSval=1181833 TSecr=454015820"
"5201","2010-06-12 19:34:25,626565","192.168.56.1","54328","74.55.1.4","TCP","80","74","54328  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015820 TSecr=0 WS=1024"
"5202","2010-06-12 19:34:25,626571","74.55.1.4","80","192.168.56.1","TCP","54328","74","80  >  54328 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181833 TSecr=454015820 WS=128"
"5203","2010-06-12 19:34:25,626711","192.168.56.1","54328","74.55.1.4","TCP","80","66","54328  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015820 TSecr=1181833"
"5204","2010-06-12 19:34:25,626715","192.168.56.1","54328","74.55.1.4","HTTP","80","395","GET /drupal7/?q=node/1&TZQEPFIN=XTVYUHZ HTTP/1.1 "
"5205","2010-06-12 19:34:25,626720","74.55.1.4","80","192.168.56.1","TCP","54328","66","80  >  54328 [ACK] Seq=1 Ack=330 Win=15616 Len=0 TSval=1181833 TSecr=454015820"
"5206","2010-06-12 19:34:25,626991","192.168.56.1","54329","74.55.1.4","TCP","80","74","54329  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015820 TSecr=0 WS=1024"
"5207","2010-06-12 19:34:25,626997","74.55.1.4","80","192.168.56.1","TCP","54329","74","80  >  54329 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181833 TSecr=454015820 WS=128"
"5208","2010-06-12 19:34:25,627019","192.168.56.1","54330","74.55.1.4","TCP","80","74","54330  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015820 TSecr=0 WS=1024"
"5209","2010-06-12 19:34:25,627024","74.55.1.4","80","192.168.56.1","TCP","54330","74","80  >  54330 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181833 TSecr=454015820 WS=128"
"5210","2010-06-12 19:34:25,627044","192.168.56.1","54329","74.55.1.4","TCP","80","66","54329  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015820 TSecr=1181833"
"5211","2010-06-12 19:34:25,627047","192.168.56.1","54330","74.55.1.4","TCP","80","66","54330  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015820 TSecr=1181833"
"5212","2010-06-12 19:34:25,627167","192.168.56.1","54329","74.55.1.4","HTTP","80","396","GET /drupal7/?q=node/1&MMVYS=EQSNKEDPDJ HTTP/1.1 "
"5213","2010-06-12 19:34:25,627175","74.55.1.4","80","192.168.56.1","TCP","54329","66","80  >  54329 [ACK] Seq=1 Ack=331 Win=15616 Len=0 TSval=1181833 TSecr=454015820"
"5214","2010-06-12 19:34:25,627189","192.168.56.1","54330","74.55.1.4","HTTP","80","393","GET /drupal7/?q=node/1&BBFAQ=GCTXN HTTP/1.1 "
"5215","2010-06-12 19:34:25,627194","74.55.1.4","80","192.168.56.1","TCP","54330","66","80  >  54330 [ACK] Seq=1 Ack=328 Win=15616 Len=0 TSval=1181833 TSecr=454015820"
"5216","2010-06-12 19:34:25,627306","192.168.56.1","54331","74.55.1.4","TCP","80","74","54331  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015820 TSecr=0 WS=1024"
"5217","2010-06-12 19:34:25,627312","74.55.1.4","80","192.168.56.1","TCP","54331","74","80  >  54331 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181833 TSecr=454015820 WS=128"
"5218","2010-06-12 19:34:25,627408","192.168.56.1","54331","74.55.1.4","TCP","80","66","54331  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015820 TSecr=1181833"
"5219","2010-06-12 19:34:25,627412","192.168.56.1","54331","74.55.1.4","HTTP","80","421","GET /drupal7/?q=node/1&GNZ=FUWTMSSVHL HTTP/1.1 "
"5220","2010-06-12 19:34:25,627417","74.55.1.4","80","192.168.56.1","TCP","54331","66","80  >  54331 [ACK] Seq=1 Ack=356 Win=15616 Len=0 TSval=1181833 TSecr=454015820"
"5221","2010-06-12 19:34:25,627550","192.168.56.1","54332","74.55.1.4","TCP","80","74","54332  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015820 TSecr=0 WS=1024"
"5222","2010-06-12 19:34:25,627556","74.55.1.4","80","192.168.56.1","TCP","54332","74","80  >  54332 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181833 TSecr=454015820 WS=128"
"5223","2010-06-12 19:34:25,627703","192.168.56.1","54332","74.55.1.4","TCP","80","66","54332  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015820 TSecr=1181833"
"5224","2010-06-12 19:34:25,627707","192.168.56.1","54332","74.55.1.4","HTTP","80","435","GET /drupal7/?q=node/1&GRLKKY=OMJ HTTP/1.1 "
"5225","2010-06-12 19:34:25,627713","74.55.1.4","80","192.168.56.1","TCP","54332","66","80  >  54332 [ACK] Seq=1 Ack=370 Win=15616 Len=0 TSval=1181833 TSecr=454015820"
"5226","2010-06-12 19:34:25,627801","192.168.56.1","54333","74.55.1.4","TCP","80","74","54333  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015820 TSecr=0 WS=1024"
"5227","2010-06-12 19:34:25,627806","74.55.1.4","80","192.168.56.1","TCP","54333","74","80  >  54333 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181833 TSecr=454015820 WS=128"
"5228","2010-06-12 19:34:25,627928","192.168.56.1","54333","74.55.1.4","TCP","80","66","54333  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015820 TSecr=1181833"
"5229","2010-06-12 19:34:25,627932","192.168.56.1","54333","74.55.1.4","HTTP","80","449","GET /drupal7/?q=node/1&GBW=MBIX HTTP/1.1 "
"5230","2010-06-12 19:34:25,627938","74.55.1.4","80","192.168.56.1","TCP","54333","66","80  >  54333 [ACK] Seq=1 Ack=384 Win=15616 Len=0 TSval=1181833 TSecr=454015820"
"5231","2010-06-12 19:34:25,628164","192.168.56.1","54334","74.55.1.4","TCP","80","74","54334  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015820 TSecr=0 WS=1024"
"5232","2010-06-12 19:34:25,628171","74.55.1.4","80","192.168.56.1","TCP","54334","74","80  >  54334 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181833 TSecr=454015820 WS=128"
"5233","2010-06-12 19:34:25,628348","192.168.56.1","54334","74.55.1.4","TCP","80","66","54334  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015820 TSecr=1181833"
"5234","2010-06-12 19:34:25,628354","192.168.56.1","54335","74.55.1.4","TCP","80","74","54335  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015820 TSecr=0 WS=1024"
"5235","2010-06-12 19:34:25,628357","74.55.1.4","80","192.168.56.1","TCP","54335","74","80  >  54335 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181833 TSecr=454015820 WS=128"
"5236","2010-06-12 19:34:25,628379","192.168.56.1","54334","74.55.1.4","HTTP","80","440","GET /drupal7/?q=node/1&TBYCZJZOPN=LRZO HTTP/1.1 "
"5237","2010-06-12 19:34:25,628387","74.55.1.4","80","192.168.56.1","TCP","54334","66","80  >  54334 [ACK] Seq=1 Ack=375 Win=15616 Len=0 TSval=1181833 TSecr=454015820"
"5238","2010-06-12 19:34:25,628401","192.168.56.1","54335","74.55.1.4","TCP","80","66","54335  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015820 TSecr=1181833"
"5239","2010-06-12 19:34:25,628465","192.168.56.1","54335","74.55.1.4","HTTP","80","460","GET /drupal7/?q=node/1&MQGMP=YZXTJ HTTP/1.1 "
"5240","2010-06-12 19:34:25,628473","74.55.1.4","80","192.168.56.1","TCP","54335","66","80  >  54335 [ACK] Seq=1 Ack=395 Win=15616 Len=0 TSval=1181833 TSecr=454015820"
"5241","2010-06-12 19:34:25,628485","192.168.56.1","54336","74.55.1.4","TCP","80","74","54336  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015820 TSecr=0 WS=1024"
"5242","2010-06-12 19:34:25,628488","74.55.1.4","80","192.168.56.1","TCP","54336","74","80  >  54336 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181833 TSecr=454015820 WS=128"
"5243","2010-06-12 19:34:25,628690","192.168.56.1","54336","74.55.1.4","TCP","80","66","54336  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015820 TSecr=1181833"
"5244","2010-06-12 19:34:25,628694","192.168.56.1","54336","74.55.1.4","HTTP","80","413","GET /drupal7/?q=node/1&OUJFFLOGTT=XXQRFVA HTTP/1.1 "
"5245","2010-06-12 19:34:25,628699","74.55.1.4","80","192.168.56.1","TCP","54336","66","80  >  54336 [ACK] Seq=1 Ack=348 Win=15616 Len=0 TSval=1181833 TSecr=454015820"
"5246","2010-06-12 19:34:25,628713","192.168.56.1","54337","74.55.1.4","TCP","80","74","54337  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015820 TSecr=0 WS=1024"
"5247","2010-06-12 19:34:25,628716","74.55.1.4","80","192.168.56.1","TCP","54337","74","80  >  54337 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181833 TSecr=454015820 WS=128"
"5248","2010-06-12 19:34:25,628931","192.168.56.1","54337","74.55.1.4","TCP","80","66","54337  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015820 TSecr=1181833"
"5249","2010-06-12 19:34:25,628936","192.168.56.1","54337","74.55.1.4","HTTP","80","412","GET /drupal7/?q=node/1&IROE=RTVRRJKPQJ HTTP/1.1 "
"5250","2010-06-12 19:34:25,628941","74.55.1.4","80","192.168.56.1","TCP","54337","66","80  >  54337 [ACK] Seq=1 Ack=347 Win=15616 Len=0 TSval=1181833 TSecr=454015820"
"5251","2010-06-12 19:34:25,629811","192.168.56.1","54338","74.55.1.4","TCP","80","74","54338  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015820 TSecr=0 WS=1024"
"5252","2010-06-12 19:34:25,629817","74.55.1.4","80","192.168.56.1","TCP","54338","74","80  >  54338 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181834 TSecr=454015820 WS=128"
"5253","2010-06-12 19:34:25,629842","192.168.56.1","54339","74.55.1.4","TCP","80","74","54339  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015820 TSecr=0 WS=1024"
"5254","2010-06-12 19:34:25,629847","74.55.1.4","80","192.168.56.1","TCP","54339","74","80  >  54339 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181834 TSecr=454015820 WS=128"
"5255","2010-06-12 19:34:25,629866","192.168.56.1","54338","74.55.1.4","TCP","80","66","54338  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015820 TSecr=1181834"
"5256","2010-06-12 19:34:25,629870","192.168.56.1","54339","74.55.1.4","TCP","80","66","54339  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015820 TSecr=1181834"
"5257","2010-06-12 19:34:25,629938","192.168.56.1","54339","74.55.1.4","HTTP","80","435","GET /drupal7/?q=node/1&IWZROITNW=KXIZDH HTTP/1.1 "
"5258","2010-06-12 19:34:25,629946","74.55.1.4","80","192.168.56.1","TCP","54339","66","80  >  54339 [ACK] Seq=1 Ack=370 Win=15616 Len=0 TSval=1181834 TSecr=454015820"
"5259","2010-06-12 19:34:25,629960","192.168.56.1","54338","74.55.1.4","HTTP","80","431","GET /drupal7/?q=node/1&CAEQCYT=RBVKW HTTP/1.1 "
"5260","2010-06-12 19:34:25,629964","74.55.1.4","80","192.168.56.1","TCP","54338","66","80  >  54338 [ACK] Seq=1 Ack=366 Win=15616 Len=0 TSval=1181834 TSecr=454015820"
"5261","2010-06-12 19:34:25,630102","192.168.56.1","54340","74.55.1.4","TCP","80","74","54340  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015820 TSecr=0 WS=1024"
"5262","2010-06-12 19:34:25,630108","74.55.1.4","80","192.168.56.1","TCP","54340","74","80  >  54340 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181834 TSecr=454015820 WS=128"
"5263","2010-06-12 19:34:25,630130","192.168.56.1","54340","74.55.1.4","TCP","80","66","54340  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015820 TSecr=1181834"
"5264","2010-06-12 19:34:25,630278","192.168.56.1","54340","74.55.1.4","HTTP","80","446","GET /drupal7/?q=node/1&DFBGCCFJ=RSENK HTTP/1.1 "
"5265","2010-06-12 19:34:25,630287","74.55.1.4","80","192.168.56.1","TCP","54340","66","80  >  54340 [ACK] Seq=1 Ack=381 Win=15616 Len=0 TSval=1181834 TSecr=454015820"
"5266","2010-06-12 19:34:25,630417","192.168.56.1","54341","74.55.1.4","TCP","80","74","54341  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015820 TSecr=0 WS=1024"
"5267","2010-06-12 19:34:25,630423","74.55.1.4","80","192.168.56.1","TCP","54341","74","80  >  54341 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181834 TSecr=454015820 WS=128"
"5268","2010-06-12 19:34:25,630485","192.168.56.1","54341","74.55.1.4","TCP","80","66","54341  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015820 TSecr=1181834"
"5269","2010-06-12 19:34:25,630488","192.168.56.1","54341","74.55.1.4","HTTP","80","433","GET /drupal7/?q=node/1&JXWNLH=URZFR HTTP/1.1 "
"5270","2010-06-12 19:34:25,630493","74.55.1.4","80","192.168.56.1","TCP","54341","66","80  >  54341 [ACK] Seq=1 Ack=368 Win=15616 Len=0 TSval=1181834 TSecr=454015820"
"5271","2010-06-12 19:34:25,630777","192.168.56.1","54342","74.55.1.4","TCP","80","74","54342  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015821 TSecr=0 WS=1024"
"5272","2010-06-12 19:34:25,630783","74.55.1.4","80","192.168.56.1","TCP","54342","74","80  >  54342 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181834 TSecr=454015821 WS=128"
"5273","2010-06-12 19:34:25,631108","192.168.56.1","54342","74.55.1.4","TCP","80","66","54342  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015821 TSecr=1181834"
"5274","2010-06-12 19:34:25,631114","192.168.56.1","54343","74.55.1.4","TCP","80","74","54343  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015821 TSecr=0 WS=1024"
"5275","2010-06-12 19:34:25,631118","74.55.1.4","80","192.168.56.1","TCP","54343","74","80  >  54343 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181834 TSecr=454015821 WS=128"
"5276","2010-06-12 19:34:25,631141","192.168.56.1","54342","74.55.1.4","HTTP","80","420","GET /drupal7/?q=node/1&DVZPGDDLVH=ESNYTSFZR HTTP/1.1 "
"5277","2010-06-12 19:34:25,631151","74.55.1.4","80","192.168.56.1","TCP","54342","66","80  >  54342 [ACK] Seq=1 Ack=355 Win=15616 Len=0 TSval=1181834 TSecr=454015821"
"5278","2010-06-12 19:34:25,631167","192.168.56.1","54343","74.55.1.4","TCP","80","66","54343  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015821 TSecr=1181834"
"5279","2010-06-12 19:34:25,631170","192.168.56.1","54343","74.55.1.4","HTTP","80","388","GET /drupal7/?q=node/1&RBTLTV=QCIZ HTTP/1.1 "
"5280","2010-06-12 19:34:25,631174","74.55.1.4","80","192.168.56.1","TCP","54343","66","80  >  54343 [ACK] Seq=1 Ack=323 Win=15616 Len=0 TSval=1181834 TSecr=454015821"
"5281","2010-06-12 19:34:25,631434","192.168.56.1","54344","74.55.1.4","TCP","80","74","54344  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015821 TSecr=0 WS=1024"
"5282","2010-06-12 19:34:25,631440","74.55.1.4","80","192.168.56.1","TCP","54344","74","80  >  54344 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181834 TSecr=454015821 WS=128"
"5283","2010-06-12 19:34:25,631600","192.168.56.1","54344","74.55.1.4","TCP","80","66","54344  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015821 TSecr=1181834"
"5284","2010-06-12 19:34:25,631604","192.168.56.1","54344","74.55.1.4","HTTP","80","414","GET /drupal7/?q=node/1&WKVXQ=MJYOZUVV HTTP/1.1 "
"5285","2010-06-12 19:34:25,631610","74.55.1.4","80","192.168.56.1","TCP","54344","66","80  >  54344 [ACK] Seq=1 Ack=349 Win=15616 Len=0 TSval=1181834 TSecr=454015821"
"5286","2010-06-12 19:34:25,631623","192.168.56.1","54345","74.55.1.4","TCP","80","74","54345  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015821 TSecr=0 WS=1024"
"5287","2010-06-12 19:34:25,631627","74.55.1.4","80","192.168.56.1","TCP","54345","74","80  >  54345 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181834 TSecr=454015821 WS=128"
"5288","2010-06-12 19:34:25,631706","192.168.56.1","54345","74.55.1.4","TCP","80","66","54345  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015821 TSecr=1181834"
"5289","2010-06-12 19:34:25,631711","192.168.56.1","54346","74.55.1.4","TCP","80","74","54346  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015821 TSecr=0 WS=1024"
"5290","2010-06-12 19:34:25,631713","74.55.1.4","80","192.168.56.1","TCP","54346","74","80  >  54346 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181834 TSecr=454015821 WS=128"
"5291","2010-06-12 19:34:25,631733","192.168.56.1","54345","74.55.1.4","HTTP","80","438","GET /drupal7/?q=node/1&XWEVDMVSYH=VDUSZ HTTP/1.1 "
"5292","2010-06-12 19:34:25,631741","74.55.1.4","80","192.168.56.1","TCP","54345","66","80  >  54345 [ACK] Seq=1 Ack=373 Win=15616 Len=0 TSval=1181834 TSecr=454015821"
"5293","2010-06-12 19:34:25,631754","192.168.56.1","54346","74.55.1.4","TCP","80","66","54346  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015821 TSecr=1181834"
"5294","2010-06-12 19:34:25,632144","192.168.56.1","54347","74.55.1.4","TCP","80","74","54347  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015821 TSecr=0 WS=1024"
"5295","2010-06-12 19:34:25,632151","74.55.1.4","80","192.168.56.1","TCP","54347","74","80  >  54347 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181834 TSecr=454015821 WS=128"
"5296","2010-06-12 19:34:25,632175","192.168.56.1","54346","74.55.1.4","HTTP","80","401","GET /drupal7/?q=node/1&UXKJPYIWPK=LVI HTTP/1.1 "
"5297","2010-06-12 19:34:25,632183","74.55.1.4","80","192.168.56.1","TCP","54346","66","80  >  54346 [ACK] Seq=1 Ack=336 Win=15616 Len=0 TSval=1181834 TSecr=454015821"
"5298","2010-06-12 19:34:25,632196","192.168.56.1","54348","74.55.1.4","TCP","80","74","54348  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015821 TSecr=0 WS=1024"
"5299","2010-06-12 19:34:25,632199","74.55.1.4","80","192.168.56.1","TCP","54348","74","80  >  54348 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181834 TSecr=454015821 WS=128"
"5300","2010-06-12 19:34:25,632216","192.168.56.1","54347","74.55.1.4","TCP","80","66","54347  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015821 TSecr=1181834"
"5301","2010-06-12 19:34:25,632219","192.168.56.1","54348","74.55.1.4","TCP","80","66","54348  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015821 TSecr=1181834"
"5302","2010-06-12 19:34:25,632323","192.168.56.1","54347","74.55.1.4","HTTP","80","382","GET /drupal7/?q=node/1&SAMG=UBHGH HTTP/1.1 "
"5303","2010-06-12 19:34:25,632331","74.55.1.4","80","192.168.56.1","TCP","54347","66","80  >  54347 [ACK] Seq=1 Ack=317 Win=15616 Len=0 TSval=1181834 TSecr=454015821"
"5304","2010-06-12 19:34:25,632442","192.168.56.1","54348","74.55.1.4","HTTP","80","445","GET /drupal7/?q=node/1&CIG=EYOJNKDHM HTTP/1.1 "
"5305","2010-06-12 19:34:25,632450","74.55.1.4","80","192.168.56.1","TCP","54348","66","80  >  54348 [ACK] Seq=1 Ack=380 Win=15616 Len=0 TSval=1181834 TSecr=454015821"
"5306","2010-06-12 19:34:25,632464","192.168.56.1","54349","74.55.1.4","TCP","80","74","54349  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015821 TSecr=0 WS=1024"
"5307","2010-06-12 19:34:25,632467","74.55.1.4","80","192.168.56.1","TCP","54349","74","80  >  54349 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1181834 TSecr=454015821 WS=128"
"5308","2010-06-12 19:34:25,632608","192.168.56.1","54349","74.55.1.4","TCP","80","66","54349  >  80 [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454015821 TSecr=1181834"
"5309","2010-06-12 19:34:25,632613","192.168.56.1","54349","74.55.1.4","HTTP","80","407","GET /drupal7/?q=node/1&NGMBQYNNCE=TBH HTTP/1.1 "
"5310","2010-06-12 19:34:25,632618","74.55.1.4","80","192.168.56.1","TCP","54349","66","80  >  54349 [ACK] Seq=1 Ack=342 Win=15616 Len=0 TSval=1181834 TSecr=454015821"
"5311","2010-06-12 19:34:25,632832","192.168.56.1","54350","74.55.1.4","TCP","80","74","54350  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=454015821 TSecr=0 WS=1024"
